settlement_date,settlement_period,england_wales_generation_mwh,b1610_rows_used,bmu_count_used,england_wales_generation_mw
2024-12-01,15,428.03,376,376,856.06
2024-12-01,16,481.928,376,376,963.856
2024-12-01,17,454.28900000000004,376,376,908.5780000000001
2024-12-01,18,562.2170000000001,376,376,1124.4340000000002
2024-12-01,19,499.987,376,376,999.974
2024-12-01,20,613.009,376,376,1226.018
2024-12-01,21,522.215,376,376,1044.43
2024-12-01,22,460.29200000000003,376,376,920.5840000000001
2024-12-01,23,509.445,376,376,1018.89
2024-12-01,24,430.985,376,376,861.97
2024-12-01,25,448.568,376,376,897.136
2024-12-01,26,431.136,376,376,862.272
2024-12-01,27,452.968,376,376,905.936
2024-12-01,28,459.18000000000006,376,376,918.3600000000001
2024-12-01,29,397.785,376,376,795.57
2024-12-01,30,324.406,376,376,648.812
2024-12-01,31,442.11199999999997,376,376,884.2239999999999
2024-12-01,32,438.533,376,376,877.066
2024-12-01,33,492.49499999999995,376,376,984.9899999999999
2024-12-01,34,678.115,376,376,1356.23
2024-12-01,35,814.328,376,376,1628.656
2024-12-01,36,734.192,376,376,1468.384
2024-12-01,37,547.891,376,376,1095.782
2024-12-01,38,471.648,376,376,943.296
2024-12-01,39,450.44,376,376,900.88
2024-12-01,40,457.328,376,376,914.656
2024-12-01,41,437.337,376,376,874.674
2024-12-01,42,444.926,376,376,889.852
2024-12-01,43,447.15000000000003,376,376,894.3000000000001
2024-12-01,44,343.56000000000006,376,376,687.1200000000001
2024-12-01,45,324.869,376,376,649.738
2024-12-01,46,316.04900000000004,376,376,632.0980000000001
2024-12-01,47,334.992,376,376,669.984
2024-12-01,48,306.76599999999996,376,376,613.5319999999999
2024-12-02,1,825.486,752,752,1650.972
2024-12-02,2,671.726,752,752,1343.452
2024-12-02,3,885.5319999999999,752,752,1771.0639999999999
2024-12-02,4,1034.684,752,752,2069.368
2024-12-02,5,1074.17,752,752,2148.34
2024-12-02,6,826.5600000000001,752,752,1653.1200000000001
2024-12-02,7,777.2379999999999,752,752,1554.4759999999999
2024-12-02,8,728.0,752,752,1456.0
2024-12-02,9,772.164,752,752,1544.328
2024-12-02,10,894.416,752,752,1788.832
2024-12-02,11,1075.558,752,752,2151.116
2024-12-02,12,1202.396,752,752,2404.792
2024-12-02,13,1583.01,752,752,3166.02
2024-12-02,14,1744.5580000000002,752,752,3489.1160000000004
2024-12-02,15,2077.838,752,752,4155.676
2024-12-02,16,2575.746,752,752,5151.492
2024-12-02,17,2284.9040000000005,752,752,4569.808000000001
2024-12-02,18,2202.9040000000005,752,752,4405.808000000001
2024-12-02,19,2098.866,752,752,4197.732
2024-12-02,20,1951.542,752,752,3903.084
2024-12-02,21,1925.606,752,752,3851.212
2024-12-02,22,1795.758,752,752,3591.516
2024-12-02,23,1726.424,752,752,3452.848
2024-12-02,24,1790.2160000000001,752,752,3580.4320000000002
2024-12-02,25,1840.418,752,752,3680.836
2024-12-02,26,1813.8639999999998,752,752,3627.7279999999996
2024-12-02,27,2001.19,752,752,4002.38
2024-12-02,28,1995.16,752,752,3990.32
2024-12-02,29,1984.3980000000001,752,752,3968.7960000000003
2024-12-02,30,1939.702,752,752,3879.404
2024-12-02,31,1879.342,752,752,3758.684
2024-12-02,32,2106.676,752,752,4213.352
2024-12-02,33,2601.056,752,752,5202.112
2024-12-02,34,3161.7200000000003,752,752,6323.4400000000005
2024-12-02,35,4148.476,752,752,8296.952
2024-12-02,36,4117.624,752,752,8235.248
2024-12-02,37,3186.682,752,752,6373.364
2024-12-02,38,2926.584,752,752,5853.168
2024-12-02,39,2051.43,752,752,4102.86
2024-12-02,40,1917.674,752,752,3835.348
2024-12-02,41,1934.974,752,752,3869.948
2024-12-02,42,1931.9859999999999,752,752,3863.9719999999998
2024-12-02,43,1964.888,752,752,3929.776
2024-12-02,44,1859.446,752,752,3718.892
2024-12-02,45,1848.0560000000003,752,752,3696.1120000000005
2024-12-02,46,1842.578,752,752,3685.156
2024-12-02,47,1592.104,752,752,3184.208
2024-12-02,48,1482.762,752,752,2965.524
2024-12-03,1,742.472,376,376,1484.944
2024-12-03,2,770.429,376,376,1540.858
2024-12-03,3,744.086,376,376,1488.172
2024-12-03,4,774.5210000000001,376,376,1549.0420000000001
2024-12-03,5,776.7729999999999,376,376,1553.5459999999998
2024-12-03,6,737.817,376,376,1475.634
2024-12-03,7,722.59,376,376,1445.18
2024-12-03,8,738.268,376,376,1476.536
2024-12-03,9,739.369,376,376,1478.738
2024-12-03,10,719.749,376,376,1439.498
2024-12-03,11,799.4069999999999,376,376,1598.8139999999999
2024-12-03,12,696.369,376,376,1392.738
2024-12-03,13,791.2570000000001,376,376,1582.5140000000001
2024-12-03,14,854.889,376,376,1709.778
2024-12-03,15,983.8810000000001,376,376,1967.7620000000002
2024-12-03,16,1226.383,376,376,2452.766
2024-12-03,17,922.5400000000001,376,376,1845.0800000000002
2024-12-03,18,857.957,376,376,1715.914
2024-12-03,19,859.263,376,376,1718.526
2024-12-03,20,937.561,376,376,1875.122
2024-12-03,21,917.666,376,376,1835.332
2024-12-03,22,881.986,376,376,1763.972
2024-12-03,23,934.519,376,376,1869.038
2024-12-03,24,868.45,376,376,1736.9
2024-12-03,25,782.856,376,376,1565.712
2024-12-03,26,808.723,376,376,1617.446
2024-12-03,27,854.4209999999999,376,376,1708.8419999999999
2024-12-03,28,781.753,376,376,1563.506
2024-12-03,29,896.5970000000001,376,376,1793.1940000000002
2024-12-03,30,934.8570000000001,376,376,1869.7140000000002
2024-12-03,31,882.932,376,376,1765.864
2024-12-03,32,925.576,376,376,1851.152
2024-12-03,33,1272.712,376,376,2545.424
2024-12-03,34,1554.461,376,376,3108.922
2024-12-03,35,1801.742,376,376,3603.484
2024-12-03,36,1726.314,376,376,3452.628
2024-12-03,37,1547.9830000000002,376,376,3095.9660000000003
2024-12-03,38,1381.213,376,376,2762.426
2024-12-03,39,1011.3820000000001,376,376,2022.7640000000001
2024-12-03,40,879.742,376,376,1759.484
2024-12-03,41,991.795,376,376,1983.59
2024-12-03,42,763.768,376,376,1527.536
2024-12-03,43,884.909,376,376,1769.818
2024-12-03,44,805.155,376,376,1610.31
2024-12-03,45,933.487,376,376,1866.974
2024-12-03,46,810.02,376,376,1620.04
2024-12-03,47,750.7030000000001,376,376,1501.4060000000002
2024-12-03,48,754.455,376,376,1508.91
2024-12-04,1,793.2739999999999,376,376,1586.5479999999998
2024-12-04,2,932.093,376,376,1864.186
2024-12-04,3,816.6949999999999,376,376,1633.3899999999999
2024-12-04,4,736.4730000000001,376,376,1472.9460000000001
2024-12-04,5,694.4259999999999,376,376,1388.8519999999999
2024-12-04,6,614.776,376,376,1229.552
2024-12-04,7,653.9,376,376,1307.8
2024-12-04,8,708.421,376,376,1416.842
2024-12-04,9,719.901,376,376,1439.802
2024-12-04,10,718.869,376,376,1437.738
2024-12-04,11,770.788,376,376,1541.576
2024-12-04,12,765.0430000000001,376,376,1530.0860000000002
2024-12-04,13,815.992,376,376,1631.984
2024-12-04,14,920.706,376,376,1841.412
2024-12-04,15,1232.179,376,376,2464.358
2024-12-04,16,1347.6119999999999,376,376,2695.2239999999997
2024-12-04,17,1045.9969999999998,376,376,2091.9939999999997
2024-12-04,18,1144.973,376,376,2289.946
2024-12-04,19,1273.349,376,376,2546.698
2024-12-04,20,1364.584,376,376,2729.168
2024-12-04,21,1298.756,376,376,2597.512
2024-12-04,22,1087.383,376,376,2174.766
2024-12-04,23,1010.199,376,376,2020.398
2024-12-04,24,1050.777,376,376,2101.554
2024-12-04,25,929.003,376,376,1858.006
2024-12-04,26,961.648,376,376,1923.296
2024-12-04,27,1035.797,376,376,2071.594
2024-12-04,28,991.147,376,376,1982.294
2024-12-04,29,925.61,376,376,1851.22
2024-12-04,30,855.125,376,376,1710.25
2024-12-04,31,1211.884,376,376,2423.768
2024-12-04,32,1674.232,376,376,3348.464
2024-12-04,33,1961.955,376,376,3923.91
2024-12-04,34,2021.681,376,376,4043.362
2024-12-04,35,1893.5649999999998,376,376,3787.1299999999997
2024-12-04,36,1655.135,376,376,3310.27
2024-12-04,37,1595.761,376,376,3191.522
2024-12-04,38,1470.667,376,376,2941.334
2024-12-04,39,1383.09,376,376,2766.18
2024-12-04,40,1257.248,376,376,2514.496
2024-12-04,41,914.0790000000001,376,376,1828.1580000000001
2024-12-04,42,720.023,376,376,1440.046
2024-12-04,43,662.228,376,376,1324.456
2024-12-04,44,593.962,376,376,1187.924
2024-12-04,45,588.103,376,376,1176.206
2024-12-04,46,547.371,376,376,1094.742
2024-12-04,47,553.297,376,376,1106.594
2024-12-04,48,591.58,376,376,1183.16
2024-12-05,1,539.264,377,377,1078.528
2024-12-05,2,583.1080000000001,377,377,1166.2160000000001
2024-12-05,3,538.9100000000001,377,377,1077.8200000000002
2024-12-05,4,438.556,377,377,877.112
2024-12-05,5,432.33099999999996,377,377,864.6619999999999
2024-12-05,6,418.382,377,377,836.764
2024-12-05,7,406.952,377,377,813.904
2024-12-05,8,409.87300000000005,377,377,819.7460000000001
2024-12-05,9,433.68899999999996,377,377,867.3779999999999
2024-12-05,10,435.52400000000006,377,377,871.0480000000001
2024-12-05,11,435.642,377,377,871.284
2024-12-05,12,447.454,377,377,894.908
2024-12-05,13,464.42999999999995,377,377,928.8599999999999
2024-12-05,14,472.93,377,377,945.86
2024-12-05,15,545.527,377,377,1091.054
2024-12-05,16,665.5699999999999,377,377,1331.1399999999999
2024-12-05,17,466.77299999999997,377,377,933.5459999999999
2024-12-05,18,560.061,377,377,1120.122
2024-12-05,19,456.20399999999995,377,377,912.4079999999999
2024-12-05,20,474.938,377,377,949.876
2024-12-05,21,386.83399999999995,377,377,773.6679999999999
2024-12-05,22,397.685,377,377,795.37
2024-12-05,23,376.311,377,377,752.622
2024-12-05,24,352.774,377,377,705.548
2024-12-05,25,392.217,377,377,784.434
2024-12-05,26,428.605,377,377,857.21
2024-12-05,27,393.532,377,377,787.064
2024-12-05,28,365.022,377,377,730.044
2024-12-05,29,409.75300000000004,377,377,819.5060000000001
2024-12-05,30,400.525,377,377,801.05
2024-12-05,31,431.094,377,377,862.188
2024-12-05,32,464.19599999999997,377,377,928.3919999999999
2024-12-05,33,603.048,377,377,1206.096
2024-12-05,34,709.466,377,377,1418.932
2024-12-05,35,768.948,377,377,1537.896
2024-12-05,36,742.866,377,377,1485.732
2024-12-05,37,602.043,377,377,1204.086
2024-12-05,38,590.376,377,377,1180.752
2024-12-05,39,629.954,377,377,1259.908
2024-12-05,40,603.77,377,377,1207.54
2024-12-05,41,563.833,377,377,1127.666
2024-12-05,42,512.93,377,377,1025.86
2024-12-05,43,567.591,377,377,1135.182
2024-12-05,44,519.893,377,377,1039.786
2024-12-05,45,521.723,377,377,1043.446
2024-12-05,46,474.93100000000004,377,377,949.8620000000001
2024-12-05,47,585.1320000000001,377,377,1170.2640000000001
2024-12-05,48,473.88500000000005,377,377,947.7700000000001
2024-12-06,1,490.517,377,377,981.034
2024-12-06,2,474.947,377,377,949.894
2024-12-06,3,450.647,377,377,901.294
2024-12-06,4,425.469,377,377,850.938
2024-12-06,5,440.861,377,377,881.722
2024-12-06,6,448.63,377,377,897.26
2024-12-06,7,450.603,377,377,901.206
2024-12-06,8,424.678,377,377,849.356
2024-12-06,9,420.947,377,377,841.894
2024-12-06,10,424.307,377,377,848.614
2024-12-06,11,439.105,377,377,878.21
2024-12-06,12,483.07499999999993,377,377,966.1499999999999
2024-12-06,13,515.876,377,377,1031.752
2024-12-06,14,559.429,377,377,1118.858
2024-12-06,15,653.63,377,377,1307.26
2024-12-06,16,664.079,377,377,1328.158
2024-12-06,17,668.72,377,377,1337.44
2024-12-06,18,745.174,377,377,1490.348
2024-12-06,19,659.107,377,377,1318.214
2024-12-06,20,707.602,377,377,1415.204
2024-12-06,21,790.595,377,377,1581.19
2024-12-06,22,784.4830000000001,377,377,1568.9660000000001
2024-12-06,23,701.388,377,377,1402.776
2024-12-06,24,766.988,377,377,1533.976
2024-12-06,25,810.597,377,377,1621.194
2024-12-06,26,815.816,377,377,1631.632
2024-12-06,27,838.2379999999999,377,377,1676.4759999999999
2024-12-06,28,787.881,377,377,1575.762
2024-12-06,29,756.879,377,377,1513.758
2024-12-06,30,747.5749999999999,377,377,1495.1499999999999
2024-12-06,31,750.11,377,377,1500.22
2024-12-06,32,781.9630000000001,377,377,1563.9260000000002
2024-12-06,33,971.164,377,377,1942.328
2024-12-06,34,1034.6779999999999,377,377,2069.3559999999998
2024-12-06,35,1178.3500000000001,377,377,2356.7000000000003
2024-12-06,36,1077.615,377,377,2155.23
2024-12-06,37,1090.627,377,377,2181.254
2024-12-06,38,933.0200000000001,377,377,1866.0400000000002
2024-12-06,39,906.195,377,377,1812.39
2024-12-06,40,902.652,377,377,1805.304
2024-12-06,41,695.178,377,377,1390.356
2024-12-06,42,774.581,377,377,1549.162
2024-12-06,43,920.654,377,377,1841.308
2024-12-06,44,767.96,377,377,1535.92
2024-12-06,45,688.711,377,377,1377.422
2024-12-06,46,654.12,377,377,1308.24
2024-12-06,47,647.077,377,377,1294.154
2024-12-06,48,584.23,377,377,1168.46
2024-12-07,1,557.312,377,377,1114.624
2024-12-07,2,642.21,377,377,1284.42
2024-12-07,3,563.69,377,377,1127.38
2024-12-07,4,504.09899999999993,377,377,1008.1979999999999
2024-12-07,5,470.2,377,377,940.4
2024-12-07,6,431.846,377,377,863.692
2024-12-07,7,460.415,377,377,920.83
2024-12-07,8,398.713,377,377,797.426
2024-12-07,9,367.637,377,377,735.274
2024-12-07,10,364.71999999999997,377,377,729.4399999999999
2024-12-07,11,345.517,377,377,691.034
2024-12-07,12,324.209,377,377,648.418
2024-12-07,13,308.245,377,377,616.49
2024-12-07,14,295.73,377,377,591.46
2024-12-07,15,306.495,377,377,612.99
2024-12-07,16,410.219,377,377,820.438
2024-12-07,17,360.861,377,377,721.722
2024-12-07,18,423.2180000000001,377,377,846.4360000000001
2024-12-07,19,474.962,377,377,949.924
2024-12-07,20,631.742,377,377,1263.484
2024-12-07,21,941.8119999999999,377,377,1883.6239999999998
2024-12-07,22,965.747,377,377,1931.494
2024-12-07,23,835.8140000000001,377,377,1671.6280000000002
2024-12-07,24,672.485,377,377,1344.97
2024-12-07,25,605.487,377,377,1210.974
2024-12-07,26,605.893,377,377,1211.786
2024-12-07,27,602.573,377,377,1205.146
2024-12-07,28,517.162,377,377,1034.324
2024-12-07,29,508.812,377,377,1017.624
2024-12-07,30,496.52700000000004,377,377,993.0540000000001
2024-12-07,31,501.72499999999997,377,377,1003.4499999999999
2024-12-07,32,501.02200000000005,377,377,1002.0440000000001
2024-12-07,33,546.178,377,377,1092.356
2024-12-07,34,658.315,377,377,1316.63
2024-12-07,35,745.698,377,377,1491.396
2024-12-07,36,758.354,377,377,1516.708
2024-12-07,37,792.25,377,377,1584.5
2024-12-07,38,660.145,377,377,1320.29
2024-12-07,39,707.594,377,377,1415.188
2024-12-07,40,667.2810000000001,377,377,1334.5620000000001
2024-12-07,41,651.001,377,377,1302.002
2024-12-07,42,654.188,377,377,1308.376
2024-12-07,43,654.796,377,377,1309.592
2024-12-07,44,576.223,377,377,1152.446
2024-12-07,45,648.831,377,377,1297.662
2024-12-07,46,596.627,377,377,1193.254
2024-12-07,47,627.091,377,377,1254.182
2024-12-07,48,632.522,377,377,1265.044
2024-12-08,1,558.839,377,377,1117.678
2024-12-08,2,590.457,377,377,1180.914
2024-12-08,3,561.773,377,377,1123.546
2024-12-08,4,503.264,377,377,1006.528
2024-12-08,5,488.182,377,377,976.364
2024-12-08,6,510.45700000000005,377,377,1020.9140000000001
2024-12-08,7,552.73,377,377,1105.46
2024-12-08,8,550.14,377,377,1100.28
2024-12-08,9,623.642,377,377,1247.284
2024-12-08,10,613.8820000000001,377,377,1227.7640000000001
2024-12-08,11,557.6260000000001,377,377,1115.2520000000002
2024-12-08,12,550.2189999999999,377,377,1100.4379999999999
2024-12-08,13,600.153,377,377,1200.306
2024-12-08,14,567.625,377,377,1135.25
2024-12-08,15,533.802,377,377,1067.604
2024-12-08,16,431.84999999999997,377,377,863.6999999999999
2024-12-08,17,425.157,377,377,850.314
2024-12-08,18,463.97299999999996,377,377,927.9459999999999
2024-12-08,19,448.503,377,377,897.006
2024-12-08,20,488.124,377,377,976.248
2024-12-08,21,452.001,377,377,904.002
2024-12-08,22,486.504,377,377,973.008
2024-12-08,23,466.138,377,377,932.276
2024-12-08,24,471.602,377,377,943.204
2024-12-08,25,520.787,377,377,1041.574
2024-12-08,26,506.423,377,377,1012.846
2024-12-08,27,629.852,377,377,1259.704
2024-12-08,28,669.437,377,377,1338.874
2024-12-08,29,610.26,377,377,1220.52
2024-12-08,30,650.1220000000001,377,377,1300.2440000000001
2024-12-08,31,847.409,377,377,1694.818
2024-12-08,32,903.923,377,377,1807.846
2024-12-08,33,905.9889999999999,377,377,1811.9779999999998
2024-12-08,34,1092.633,377,377,2185.266
2024-12-08,35,1144.6470000000002,377,377,2289.2940000000003
2024-12-08,36,1124.354,377,377,2248.708
2024-12-08,37,1036.501,377,377,2073.002
2024-12-08,38,920.238,377,377,1840.476
2024-12-08,39,837.126,377,377,1674.252
2024-12-08,40,688.5730000000001,377,377,1377.1460000000002
2024-12-08,41,664.816,377,377,1329.632
2024-12-08,42,653.351,377,377,1306.702
2024-12-08,43,664.736,377,377,1329.472
2024-12-08,44,564.789,377,377,1129.578
2024-12-08,45,541.401,377,377,1082.802
2024-12-08,46,527.108,377,377,1054.216
2024-12-08,47,535.397,377,377,1070.794
2024-12-08,48,510.42,377,377,1020.84
2024-12-09,1,1025.584,754,754,2051.168
2024-12-09,2,1056.518,754,754,2113.036
2024-12-09,3,1046.472,754,754,2092.944
2024-12-09,4,1024.894,754,754,2049.788
2024-12-09,5,1167.5259999999998,754,754,2335.0519999999997
2024-12-09,6,1096.692,754,754,2193.384
2024-12-09,7,1074.578,754,754,2149.156
2024-12-09,8,1035.796,754,754,2071.592
2024-12-09,9,1117.916,754,754,2235.832
2024-12-09,10,1139.672,754,754,2279.344
2024-12-09,11,1084.992,754,754,2169.984
2024-12-09,12,1113.74,754,754,2227.48
2024-12-09,13,1157.876,754,754,2315.752
2024-12-09,14,1375.238,754,754,2750.476
2024-12-09,15,1655.3259999999998,754,754,3310.6519999999996
2024-12-09,16,1745.82,754,754,3491.64
2024-12-09,17,1788.0240000000001,754,754,3576.0480000000002
2024-12-09,18,2068.224,754,754,4136.448
2024-12-09,19,2201.756,754,754,4403.512
2024-12-09,20,2256.808,754,754,4513.616
2024-12-09,21,2183.582,754,754,4367.164
2024-12-09,22,2133.308,754,754,4266.616
2024-12-09,23,2172.592,754,754,4345.184
2024-12-09,24,2160.962,754,754,4321.924
2024-12-09,25,2162.284,754,754,4324.568
2024-12-09,26,2192.2760000000003,754,754,4384.552000000001
2024-12-09,27,2179.89,754,754,4359.78
2024-12-09,28,2162.3160000000003,754,754,4324.6320000000005
2024-12-09,29,2143.288,754,754,4286.576
2024-12-09,30,2165.724,754,754,4331.448
2024-12-09,31,2269.12,754,754,4538.24
2024-12-09,32,2389.2599999999998,754,754,4778.5199999999995
2024-12-09,33,2936.644,754,754,5873.288
2024-12-09,34,3651.234,754,754,7302.468
2024-12-09,35,4009.322,754,754,8018.644
2024-12-09,36,3720.962,754,754,7441.924
2024-12-09,37,3220.812,754,754,6441.624
2024-12-09,38,2917.118,754,754,5834.236
2024-12-09,39,2628.944,754,754,5257.888
2024-12-09,40,2352.8419999999996,754,754,4705.683999999999
2024-12-09,41,2274.926,754,754,4549.852
2024-12-09,42,2108.802,754,754,4217.604
2024-12-09,43,2117.192,754,754,4234.384
2024-12-09,44,2041.1,754,754,4082.2
2024-12-09,45,1980.31,754,754,3960.62
2024-12-09,46,2096.0060000000003,754,754,4192.012000000001
2024-12-09,47,2181.384,754,754,4362.768
2024-12-09,48,1869.026,754,754,3738.052
2024-12-10,1,933.1429999999999,377,377,1866.2859999999998
2024-12-10,2,1014.0880000000001,377,377,2028.1760000000002
2024-12-10,3,1003.063,377,377,2006.126
2024-12-10,4,922.759,377,377,1845.518
2024-12-10,5,928.838,377,377,1857.676
2024-12-10,6,916.791,377,377,1833.582
2024-12-10,7,880.1820000000001,377,377,1760.3640000000003
2024-12-10,8,850.841,377,377,1701.682
2024-12-10,9,841.541,377,377,1683.082
2024-12-10,10,828.972,377,377,1657.944
2024-12-10,11,911.741,377,377,1823.482
2024-12-10,12,866.549,377,377,1733.098
2024-12-10,13,1005.67,377,377,2011.34
2024-12-10,14,1009.636,377,377,2019.272
2024-12-10,15,1053.299,377,377,2106.598
2024-12-10,16,1217.279,377,377,2434.558
2024-12-10,17,1201.721,377,377,2403.442
2024-12-10,18,1268.0159999999998,377,377,2536.0319999999997
2024-12-10,19,1047.972,377,377,2095.944
2024-12-10,20,995.1990000000001,377,377,1990.3980000000001
2024-12-10,21,977.882,377,377,1955.764
2024-12-10,22,989.8509999999999,377,377,1979.7019999999998
2024-12-10,23,984.9139999999999,377,377,1969.8279999999997
2024-12-10,24,993.7510000000001,377,377,1987.5020000000002
2024-12-10,25,1010.4559999999999,377,377,2020.9119999999998
2024-12-10,26,1032.8310000000001,377,377,2065.6620000000003
2024-12-10,27,1051.5949999999998,377,377,2103.1899999999996
2024-12-10,28,1141.3970000000002,377,377,2282.7940000000003
2024-12-10,29,1270.474,377,377,2540.948
2024-12-10,30,1265.843,377,377,2531.686
2024-12-10,31,1276.512,377,377,2553.024
2024-12-10,32,1418.356,377,377,2836.712
2024-12-10,33,1553.599,377,377,3107.198
2024-12-10,34,1832.982,377,377,3665.964
2024-12-10,35,2386.089,377,377,4772.178
2024-12-10,36,2305.32,377,377,4610.64
2024-12-10,37,1937.969,377,377,3875.938
2024-12-10,38,1817.656,377,377,3635.312
2024-12-10,39,1571.022,377,377,3142.044
2024-12-10,40,1287.621,377,377,2575.242
2024-12-10,41,1208.262,377,377,2416.524
2024-12-10,42,1081.576,377,377,2163.152
2024-12-10,43,1235.2759999999998,377,377,2470.5519999999997
2024-12-10,44,999.538,377,377,1999.076
2024-12-10,45,1086.895,377,377,2173.79
2024-12-10,46,1006.932,377,377,2013.864
2024-12-10,47,1093.623,377,377,2187.246
2024-12-10,48,989.2930000000001,377,377,1978.5860000000002
2024-12-11,1,981.5620000000001,377,377,1963.1240000000003
2024-12-11,2,1025.2640000000001,377,377,2050.5280000000002
2024-12-11,3,1007.0950000000001,377,377,2014.1900000000003
2024-12-11,4,983.1279999999999,377,377,1966.2559999999999
2024-12-11,5,974.0559999999999,377,377,1948.1119999999999
2024-12-11,6,970.2990000000001,377,377,1940.5980000000002
2024-12-11,7,977.665,377,377,1955.33
2024-12-11,8,942.847,377,377,1885.694
2024-12-11,9,973.481,377,377,1946.962
2024-12-11,10,963.243,377,377,1926.486
2024-12-11,11,946.686,377,377,1893.372
2024-12-11,12,963.209,377,377,1926.418
2024-12-11,13,990.58,377,377,1981.16
2024-12-11,14,1076.207,377,377,2152.414
2024-12-11,15,1286.549,377,377,2573.098
2024-12-11,16,1369.515,377,377,2739.03
2024-12-11,17,1369.9499999999998,377,377,2739.8999999999996
2024-12-11,18,1407.5810000000001,377,377,2815.1620000000003
2024-12-11,19,1500.2359999999999,377,377,3000.4719999999998
2024-12-11,20,1560.4180000000001,377,377,3120.8360000000002
2024-12-11,21,1528.068,377,377,3056.136
2024-12-11,22,1482.088,377,377,2964.176
2024-12-11,23,1444.163,377,377,2888.326
2024-12-11,24,1538.618,377,377,3077.236
2024-12-11,25,1562.9769999999999,377,377,3125.9539999999997
2024-12-11,26,1642.383,377,377,3284.766
2024-12-11,27,1566.0600000000002,377,377,3132.1200000000003
2024-12-11,28,1752.932,377,377,3505.864
2024-12-11,29,1845.927,377,377,3691.854
2024-12-11,30,1829.231,377,377,3658.462
2024-12-11,31,1767.057,377,377,3534.114
2024-12-11,32,1874.636,377,377,3749.272
2024-12-11,33,2194.325,377,377,4388.65
2024-12-11,34,2369.427,377,377,4738.854
2024-12-11,35,2577.802,377,377,5155.604
2024-12-11,36,2508.262,377,377,5016.524
2024-12-11,37,2277.914,377,377,4555.828
2024-12-11,38,2197.3650000000002,377,377,4394.7300000000005
2024-12-11,39,2076.922,377,377,4153.844
2024-12-11,40,1806.386,377,377,3612.772
2024-12-11,41,1725.614,377,377,3451.228
2024-12-11,42,1384.284,377,377,2768.568
2024-12-11,43,1188.7830000000001,377,377,2377.5660000000003
2024-12-11,44,1032.3619999999999,377,377,2064.7239999999997
2024-12-11,45,1012.228,377,377,2024.456
2024-12-11,46,921.4679999999998,377,377,1842.9359999999997
2024-12-11,47,1056.875,377,377,2113.75
2024-12-11,48,964.8820000000001,377,377,1929.7640000000001
2024-12-12,1,939.031,377,377,1878.062
2024-12-12,2,929.1070000000001,377,377,1858.2140000000002
2024-12-12,3,916.417,377,377,1832.834
2024-12-12,4,925.8609999999999,377,377,1851.7219999999998
2024-12-12,5,911.869,377,377,1823.738
2024-12-12,6,911.5070000000001,377,377,1823.0140000000001
2024-12-12,7,958.548,377,377,1917.096
2024-12-12,8,931.6010000000001,377,377,1863.2020000000002
2024-12-12,9,915.333,377,377,1830.666
2024-12-12,10,907.647,377,377,1815.294
2024-12-12,11,936.242,377,377,1872.484
2024-12-12,12,1008.367,377,377,2016.734
2024-12-12,13,1088.528,377,377,2177.056
2024-12-12,14,1215.114,377,377,2430.228
2024-12-12,15,1484.9019999999998,377,377,2969.8039999999996
2024-12-12,16,1804.272,377,377,3608.544
2024-12-12,17,1810.107,377,377,3620.214
2024-12-12,18,2096.126,377,377,4192.252
2024-12-12,19,2013.77,377,377,4027.54
2024-12-12,20,2069.716,377,377,4139.432
2024-12-12,21,2008.76,377,377,4017.52
2024-12-12,22,1863.869,377,377,3727.738
2024-12-12,23,1833.6760000000002,377,377,3667.3520000000003
2024-12-12,24,1830.573,377,377,3661.146
2024-12-12,25,1809.723,377,377,3619.446
2024-12-12,26,1709.266,377,377,3418.532
2024-12-12,27,1834.054,377,377,3668.108
2024-12-12,28,1891.655,377,377,3783.31
2024-12-12,29,2047.386,377,377,4094.772
2024-12-12,30,2043.923,377,377,4087.846
2024-12-12,31,1803.039,377,377,3606.078
2024-12-12,32,1954.8200000000002,377,377,3909.6400000000003
2024-12-12,33,2101.522,377,377,4203.044
2024-12-12,34,2291.565,377,377,4583.13
2024-12-12,35,2531.664,377,377,5063.328
2024-12-12,36,2458.825,377,377,4917.65
2024-12-12,37,2205.18,377,377,4410.36
2024-12-12,38,2076.453,377,377,4152.906
2024-12-12,39,2034.766,377,377,4069.532
2024-12-12,40,1870.1309999999999,377,377,3740.2619999999997
2024-12-12,41,1380.717,377,377,2761.434
2024-12-12,42,1215.862,377,377,2431.724
2024-12-12,43,1173.163,377,377,2346.326
2024-12-12,44,1023.9680000000001,377,377,2047.9360000000001
2024-12-12,45,1051.662,377,377,2103.324
2024-12-12,46,977.9110000000001,377,377,1955.8220000000001
2024-12-12,47,1016.3899999999999,377,377,2032.7799999999997
2024-12-12,48,966.798,377,377,1933.596
2024-12-13,1,953.142,377,377,1906.284
2024-12-13,2,946.4300000000001,377,377,1892.8600000000001
2024-12-13,3,926.186,377,377,1852.372
2024-12-13,4,924.292,377,377,1848.584
2024-12-13,5,929.622,377,377,1859.244
2024-12-13,6,928.382,377,377,1856.764
2024-12-13,7,948.722,377,377,1897.444
2024-12-13,8,944.455,377,377,1888.91
2024-12-13,9,940.4730000000001,377,377,1880.9460000000001
2024-12-13,10,947.896,377,377,1895.792
2024-12-13,11,957.4939999999999,377,377,1914.9879999999998
2024-12-13,12,987.7730000000001,377,377,1975.5460000000003
2024-12-13,13,1114.586,377,377,2229.172
2024-12-13,14,1298.24,377,377,2596.48
2024-12-13,15,1446.531,377,377,2893.062
