publishTime,startTime,settlementDate,settlementPeriod,boundary,transmissionSystemDemand,nationalDemand
2025-09-03T03:46:00Z,2025-09-03T04:00:00Z,2025-09-03,11,N,21664,19456.0
2025-09-03T04:16:00Z,2025-09-03T04:30:00Z,2025-09-03,12,N,22230,20067.0
2025-09-03T04:46:00Z,2025-09-03T05:00:00Z,2025-09-03,13,N,24126,21966.0
2025-09-03T05:16:00Z,2025-09-03T05:30:00Z,2025-09-03,14,N,25436,23290.0
2025-09-03T05:46:00Z,2025-09-03T06:00:00Z,2025-09-03,15,N,27423,25449.0
2025-09-03T06:16:00Z,2025-09-03T06:30:00Z,2025-09-03,16,N,28393,26400.0
2025-09-03T06:46:00Z,2025-09-03T07:00:00Z,2025-09-03,17,N,29730,27737.0
2025-09-03T07:16:00Z,2025-09-03T07:30:00Z,2025-09-03,18,N,29881,27888.0
2025-09-03T07:16:00Z,2025-09-03T08:00:00Z,2025-09-03,19,N,30293,28300.0
2025-09-03T08:16:00Z,2025-09-03T08:30:00Z,2025-09-03,20,N,29801,27808.0
2025-09-03T08:46:00Z,2025-09-03T09:00:00Z,2025-09-03,21,N,29393,27414.0
2025-09-03T09:16:00Z,2025-09-03T09:30:00Z,2025-09-03,22,N,29231,27370.0
2025-09-03T09:46:00Z,2025-09-03T10:00:00Z,2025-09-03,23,N,28676,26777.0
2025-09-03T10:16:00Z,2025-09-03T10:30:00Z,2025-09-03,24,N,28506,26622.0
2025-09-03T10:47:00Z,2025-09-03T11:00:00Z,2025-09-03,25,N,28430,26500.0
2025-09-03T11:17:00Z,2025-09-03T11:30:00Z,2025-09-03,26,N,27870,26009.0
2025-09-03T11:47:00Z,2025-09-03T12:00:00Z,2025-09-03,27,N,27346,25635.0
2025-09-03T12:17:00Z,2025-09-03T12:30:00Z,2025-09-03,28,N,27130,25472.0
2025-09-03T12:47:00Z,2025-09-03T13:00:00Z,2025-09-03,29,N,26722,25300.0
2025-09-03T13:17:00Z,2025-09-03T13:30:00Z,2025-09-03,30,N,26477,25127.0
2025-09-03T13:47:00Z,2025-09-03T14:00:00Z,2025-09-03,31,N,26802,25000.0
2025-09-03T14:17:00Z,2025-09-03T14:30:00Z,2025-09-03,32,N,27107,25412.0
2025-09-03T14:47:00Z,2025-09-03T15:00:00Z,2025-09-03,33,N,27189,25649.0
2025-09-03T15:17:00Z,2025-09-03T15:30:00Z,2025-09-03,34,N,28119,26577.0
2025-09-03T15:47:00Z,2025-09-03T16:00:00Z,2025-09-03,35,N,28886,27128.0
2025-09-03T16:17:00Z,2025-09-03T16:30:00Z,2025-09-03,36,N,29711,27831.0
2025-09-03T16:47:00Z,2025-09-03T17:00:00Z,2025-09-03,37,N,29967,28143.0
2025-09-03T17:17:00Z,2025-09-03T17:30:00Z,2025-09-03,38,N,30341,28400.0
2025-09-03T17:47:00Z,2025-09-03T18:00:00Z,2025-09-03,39,N,30709,28716.0
2025-09-03T18:17:00Z,2025-09-03T18:30:00Z,2025-09-03,40,N,30668,28675.0
2025-09-03T18:47:00Z,2025-09-03T19:00:00Z,2025-09-03,41,N,30793,28800.0
2025-09-03T19:17:00Z,2025-09-03T19:30:00Z,2025-09-03,42,N,30326,28333.0
2025-09-03T19:47:00Z,2025-09-03T20:00:00Z,2025-09-03,43,N,29311,27318.0
2025-09-03T20:17:00Z,2025-09-03T20:30:00Z,2025-09-03,44,N,28028,26035.0
2025-09-03T20:47:00Z,2025-09-03T21:00:00Z,2025-09-03,45,N,26429,
2025-09-03T21:16:00Z,2025-09-03T21:30:00Z,2025-09-03,46,N,25471,23323.0
2025-09-03T21:47:00Z,2025-09-03T22:00:00Z,2025-09-03,47,N,24502,21938.0
2025-09-03T22:17:00Z,2025-09-03T22:30:00Z,2025-09-03,48,N,23563,21000.0
2025-09-03T22:46:00Z,2025-09-03T23:00:00Z,2025-09-04,1,N,23011,
2025-09-03T23:16:00Z,2025-09-03T23:30:00Z,2025-09-04,2,N,22516,19802.0
2025-09-03T23:46:00Z,2025-09-04T00:00:00Z,2025-09-04,3,N,22503,19791.0
2025-09-04T00:16:00Z,2025-09-04T00:30:00Z,2025-09-04,4,N,22410,19700.0
2025-09-04T00:46:00Z,2025-09-04T01:00:00Z,2025-09-04,5,N,22103,19424.0
2025-09-04T01:16:00Z,2025-09-04T01:30:00Z,2025-09-04,6,N,21867,19342.0
2025-09-04T01:46:00Z,2025-09-04T02:00:00Z,2025-09-04,7,N,21745,19145.0
2025-09-04T02:16:00Z,2025-09-04T02:30:00Z,2025-09-04,8,N,21747,18997.0
2025-09-04T02:46:00Z,2025-09-04T03:00:00Z,2025-09-04,9,N,21324,18600.0
2025-09-04T03:16:00Z,2025-09-04T03:30:00Z,2025-09-04,10,N,21200,18832.0
2025-09-04T03:46:00Z,2025-09-04T04:00:00Z,2025-09-04,11,N,21507,19328.0
2025-09-04T04:16:00Z,2025-09-04T04:30:00Z,2025-09-04,12,N,22693,20504.0
2025-09-04T04:46:00Z,2025-09-04T05:00:00Z,2025-09-04,13,N,24536,22455.0
2025-09-04T05:16:00Z,2025-09-04T05:30:00Z,2025-09-04,14,N,26326,24040.0
2025-09-04T05:46:00Z,2025-09-04T06:00:00Z,2025-09-04,15,N,27326,25339.0
2025-09-04T06:16:00Z,2025-09-04T06:30:00Z,2025-09-04,16,N,28093,26100.0
2025-09-04T06:46:00Z,2025-09-04T07:00:00Z,2025-09-04,17,N,29225,27232.0
2025-09-04T07:16:00Z,2025-09-04T07:30:00Z,2025-09-04,18,N,29493,27500.0
2025-09-04T07:16:00Z,2025-09-04T08:00:00Z,2025-09-04,19,N,29243,27250.0
2025-09-04T08:16:00Z,2025-09-04T08:30:00Z,2025-09-04,20,N,28618,26625.0
2025-09-04T08:46:00Z,2025-09-04T09:00:00Z,2025-09-04,21,N,28516,26523.0
2025-09-04T09:16:00Z,2025-09-04T09:30:00Z,2025-09-04,22,N,27519,25526.0
2025-09-04T09:46:00Z,2025-09-04T10:00:00Z,2025-09-04,23,N,26843,24951.0
2025-09-04T10:16:00Z,2025-09-04T10:30:00Z,2025-09-04,24,N,26716,25035.0
2025-09-04T10:48:00Z,2025-09-04T11:00:00Z,2025-09-04,25,N,26991,25200.0
2025-09-04T11:17:00Z,2025-09-04T11:30:00Z,2025-09-04,26,N,26887,25070.0
2025-09-04T11:47:00Z,2025-09-04T12:00:00Z,2025-09-04,27,N,26601,24785.0
2025-09-04T12:17:00Z,2025-09-04T12:30:00Z,2025-09-04,28,N,25887,24114.0
2025-09-04T12:47:00Z,2025-09-04T13:00:00Z,2025-09-04,29,N,25817,23998.0
2025-09-04T13:17:00Z,2025-09-04T13:30:00Z,2025-09-04,30,N,25486,23737.0
2025-09-04T13:47:00Z,2025-09-04T14:00:00Z,2025-09-04,31,N,25489,23500.0
2025-09-04T14:17:00Z,2025-09-04T14:30:00Z,2025-09-04,32,N,26209,24300.0
2025-09-04T14:47:00Z,2025-09-04T15:00:00Z,2025-09-04,33,N,27069,24828.0
2025-09-04T15:17:00Z,2025-09-04T15:30:00Z,2025-09-04,34,N,28461,26185.0
2025-09-04T15:47:00Z,2025-09-04T16:00:00Z,2025-09-04,35,N,29644,26860.0
2025-09-04T16:17:00Z,2025-09-04T16:30:00Z,2025-09-04,36,N,30860,27930.0
2025-09-04T16:47:00Z,2025-09-04T17:00:00Z,2025-09-04,37,N,31772,28572.0
2025-09-04T17:17:00Z,2025-09-04T17:30:00Z,2025-09-04,38,N,32079,28800.0
2025-09-04T17:47:00Z,2025-09-04T18:00:00Z,2025-09-04,39,N,32408,29082.0
2025-09-04T18:17:00Z,2025-09-04T18:30:00Z,2025-09-04,40,N,32794,29365.0
2025-09-04T18:47:00Z,2025-09-04T19:00:00Z,2025-09-04,41,N,32353,29400.0
2025-09-04T19:17:00Z,2025-09-04T19:30:00Z,2025-09-04,42,N,32057,28799.0
2025-09-04T19:46:00Z,2025-09-04T20:00:00Z,2025-09-04,43,N,31146,27602.0
2025-09-04T20:17:00Z,2025-09-04T20:30:00Z,2025-09-04,44,N,30048,26509.0
2025-09-04T20:47:00Z,2025-09-04T21:00:00Z,2025-09-04,45,N,28557,25587.0
2025-09-04T21:16:00Z,2025-09-04T21:30:00Z,2025-09-04,46,N,27347,24581.0
2025-09-04T21:46:00Z,2025-09-04T22:00:00Z,2025-09-04,47,N,26144,23639.0
2025-09-04T22:17:00Z,2025-09-04T22:30:00Z,2025-09-04,48,N,24619,22300.0
2025-09-04T22:46:00Z,2025-09-04T23:00:00Z,2025-09-05,1,N,24137,21260.0
2025-09-04T23:16:00Z,2025-09-04T23:30:00Z,2025-09-05,2,N,23536,20733.0
2025-09-04T23:46:00Z,2025-09-05T00:00:00Z,2025-09-05,3,N,23320,20296.0
2025-09-05T00:16:00Z,2025-09-05T00:30:00Z,2025-09-05,4,N,23012,20000.0
2025-09-05T00:46:00Z,2025-09-05T01:00:00Z,2025-09-05,5,N,22717,19498.0
2025-09-05T01:16:00Z,2025-09-05T01:30:00Z,2025-09-05,6,N,22318,19098.0
2025-09-05T01:46:00Z,2025-09-05T02:00:00Z,2025-09-05,7,N,22019,18844.0
2025-09-05T02:16:00Z,2025-09-05T02:30:00Z,2025-09-05,8,N,21904,18742.0
2025-09-05T02:46:00Z,2025-09-05T03:00:00Z,2025-09-05,9,N,22325,18648.0
2025-09-05T03:16:00Z,2025-09-05T03:30:00Z,2025-09-05,10,N,22174,18600.0
2025-09-05T03:46:00Z,2025-09-05T04:00:00Z,2025-09-05,11,N,22785,19012.0
2025-09-05T04:16:00Z,2025-09-05T04:30:00Z,2025-09-05,12,N,23713,19927.0
2025-09-05T04:46:00Z,2025-09-05T05:00:00Z,2025-09-05,13,N,25785,21874.0
2025-09-05T05:16:00Z,2025-09-05T05:30:00Z,2025-09-05,14,N,27273,23192.0
2025-09-05T05:46:00Z,2025-09-05T06:00:00Z,2025-09-05,15,N,28096,25070.0
2025-09-05T06:16:00Z,2025-09-05T06:30:00Z,2025-09-05,16,N,28845,25800.0
2025-09-05T06:46:00Z,2025-09-05T07:00:00Z,2025-09-05,17,N,28293,26300.0
2025-09-05T07:16:00Z,2025-09-05T07:30:00Z,2025-09-05,18,N,27861,25868.0
2025-09-05T07:16:00Z,2025-09-05T08:00:00Z,2025-09-05,19,N,27431,25438.0
2025-09-05T08:16:00Z,2025-09-05T08:30:00Z,2025-09-05,20,N,26470,24477.0
2025-09-05T08:46:00Z,2025-09-05T09:00:00Z,2025-09-05,21,N,25418,23425.0
2025-09-05T09:16:00Z,2025-09-05T09:30:00Z,2025-09-05,22,N,24875,22882.0
2025-09-05T09:46:00Z,2025-09-05T10:00:00Z,2025-09-05,23,N,24688,22695.0
2025-09-05T10:16:00Z,2025-09-05T10:30:00Z,2025-09-05,24,N,24560,22567.0
2025-09-05T10:47:00Z,2025-09-05T11:00:00Z,2025-09-05,25,N,24725,22732.0
2025-09-05T11:17:00Z,2025-09-05T11:30:00Z,2025-09-05,26,N,24793,22800.0
2025-09-05T11:47:00Z,2025-09-05T12:00:00Z,2025-09-05,27,N,24868,22875.0
2025-09-05T12:17:00Z,2025-09-05T12:30:00Z,2025-09-05,28,N,24793,22800.0
2025-09-05T12:47:00Z,2025-09-05T13:00:00Z,2025-09-05,29,N,25277,23284.0
2025-09-05T13:17:00Z,2025-09-05T13:30:00Z,2025-09-05,30,N,25364,23314.0
2025-09-05T13:47:00Z,2025-09-05T14:00:00Z,2025-09-05,31,N,25724,23433.0
2025-09-05T14:17:00Z,2025-09-05T14:30:00Z,2025-09-05,32,N,26108,23779.0
2025-09-05T14:47:00Z,2025-09-05T15:00:00Z,2025-09-05,33,N,27568,24799.0
2025-09-05T15:17:00Z,2025-09-05T15:30:00Z,2025-09-05,34,N,28609,25840.0
2025-09-05T15:47:00Z,2025-09-05T16:00:00Z,2025-09-05,35,N,28990,26241.0
2025-09-05T16:17:00Z,2025-09-05T16:30:00Z,2025-09-05,36,N,29788,27039.0
2025-09-05T16:47:00Z,2025-09-05T17:00:00Z,2025-09-05,37,N,31983,28158.0
2025-09-05T17:17:00Z,2025-09-05T17:30:00Z,2025-09-05,38,N,32225,28400.0
2025-09-05T17:47:00Z,2025-09-05T18:00:00Z,2025-09-05,39,N,33228,28800.0
2025-09-05T18:17:00Z,2025-09-05T18:30:00Z,2025-09-05,40,N,33200,28772.0
2025-09-05T18:47:00Z,2025-09-05T19:00:00Z,2025-09-05,41,N,30630,28494.0
2025-09-05T19:17:00Z,2025-09-05T19:30:00Z,2025-09-05,42,N,30031,27895.0
2025-09-05T19:47:00Z,2025-09-05T20:00:00Z,2025-09-05,43,N,29811,27011.0
2025-09-05T20:17:00Z,2025-09-05T20:30:00Z,2025-09-05,44,N,28970,26170.0
2025-09-05T20:47:00Z,2025-09-05T21:00:00Z,2025-09-05,45,N,27912,24887.0
2025-09-05T21:17:00Z,2025-09-05T21:30:00Z,2025-09-05,46,N,26655,23829.0
2025-09-05T21:46:00Z,2025-09-05T22:00:00Z,2025-09-05,47,N,25164,22761.0
2025-09-05T22:17:00Z,2025-09-05T22:30:00Z,2025-09-05,48,N,24027,21700.0
2025-09-05T22:47:00Z,2025-09-05T23:00:00Z,2025-09-06,1,N,23405,21300.0
2025-09-05T23:16:00Z,2025-09-05T23:30:00Z,2025-09-06,2,N,22601,20726.0
2025-09-05T23:46:00Z,2025-09-06T00:00:00Z,2025-09-06,3,N,21634,
2025-09-06T00:16:00Z,2025-09-06T00:30:00Z,2025-09-06,4,N,21011,19700.0
2025-09-06T00:46:00Z,2025-09-06T01:00:00Z,2025-09-06,5,N,20685,19376.0
2025-09-06T01:16:00Z,2025-09-06T01:30:00Z,2025-09-06,6,N,19983,18744.0
2025-09-06T01:46:00Z,2025-09-06T02:00:00Z,2025-09-06,7,N,20392,18474.0
2025-09-06T02:16:00Z,2025-09-06T02:30:00Z,2025-09-06,8,N,20042,18230.0
2025-09-06T02:46:00Z,2025-09-06T03:00:00Z,2025-09-06,9,N,19731,17786.0
2025-09-06T03:16:00Z,2025-09-06T03:30:00Z,2025-09-06,10,N,19828,17893.0
2025-09-06T03:46:00Z,2025-09-06T04:00:00Z,2025-09-06,11,N,20270,17820.0
2025-09-06T04:16:00Z,2025-09-06T04:30:00Z,2025-09-06,12,N,20123,17760.0
2025-09-06T04:46:00Z,2025-09-06T05:00:00Z,2025-09-06,13,N,20488,18409.0
2025-09-06T05:16:00Z,2025-09-06T05:30:00Z,2025-09-06,14,N,21040,18993.0
2025-09-06T05:46:00Z,2025-09-06T06:00:00Z,2025-09-06,15,N,20643,20048.0
2025-09-06T06:16:00Z,2025-09-06T06:30:00Z,2025-09-06,16,N,21095,20500.0
2025-09-06T06:46:00Z,2025-09-06T07:00:00Z,2025-09-06,17,N,21556,21052.0
2025-09-06T07:16:00Z,2025-09-06T07:30:00Z,2025-09-06,18,N,22084,21570.0
2025-09-06T07:16:00Z,2025-09-06T08:00:00Z,2025-09-06,19,N,22100,21600.0
2025-09-06T08:16:00Z,2025-09-06T08:30:00Z,2025-09-06,20,N,21644,21144.0
2025-09-06T08:46:00Z,2025-09-06T09:00:00Z,2025-09-06,21,N,21491,20726.0
2025-09-06T09:16:00Z,2025-09-06T09:30:00Z,2025-09-06,22,N,21042,20090.0
2025-09-06T09:46:00Z,2025-09-06T10:00:00Z,2025-09-06,23,N,20624,19198.0
2025-09-06T10:16:00Z,2025-09-06T10:30:00Z,2025-09-06,24,N,19874,18263.0
2025-09-06T10:47:00Z,2025-09-06T11:00:00Z,2025-09-06,25,N,19733,18000.0
2025-09-06T11:17:00Z,2025-09-06T11:30:00Z,2025-09-06,26,N,19644,17767.0
2025-09-06T11:47:00Z,2025-09-06T12:00:00Z,2025-09-06,27,N,19693,17682.0
2025-09-06T12:17:00Z,2025-09-06T12:30:00Z,2025-09-06,28,N,19131,17191.0
2025-09-06T12:47:00Z,2025-09-06T13:00:00Z,2025-09-06,29,N,18601,16665.0
2025-09-06T13:17:00Z,2025-09-06T13:30:00Z,2025-09-06,30,N,18379,16581.0
2025-09-06T13:47:00Z,2025-09-06T14:00:00Z,2025-09-06,31,N,19591,16500.0
2025-09-06T14:17:00Z,2025-09-06T14:30:00Z,2025-09-06,32,N,20074,17100.0
2025-09-06T14:47:00Z,2025-09-06T15:00:00Z,2025-09-06,33,N,21292,18199.0
2025-09-06T15:17:00Z,2025-09-06T15:30:00Z,2025-09-06,34,N,22605,19686.0
2025-09-06T15:47:00Z,2025-09-06T16:00:00Z,2025-09-06,35,N,24206,21546.0
2025-09-06T16:17:00Z,2025-09-06T16:30:00Z,2025-09-06,36,N,25797,23137.0
2025-09-06T16:47:00Z,2025-09-06T17:00:00Z,2025-09-06,37,N,26911,24256.0
2025-09-06T17:17:00Z,2025-09-06T17:30:00Z,2025-09-06,38,N,27466,24700.0
2025-09-06T17:47:00Z,2025-09-06T18:00:00Z,2025-09-06,39,N,27877,24954.0
2025-09-06T18:17:00Z,2025-09-06T18:30:00Z,2025-09-06,40,N,27921,25000.0
2025-09-06T18:47:00Z,2025-09-06T19:00:00Z,2025-09-06,41,N,27737,24772.0
2025-09-06T19:17:00Z,2025-09-06T19:30:00Z,2025-09-06,42,N,27039,24074.0
2025-09-06T19:47:00Z,2025-09-06T20:00:00Z,2025-09-06,43,N,26790,23214.0
2025-09-06T20:17:00Z,2025-09-06T20:30:00Z,2025-09-06,44,N,26086,22469.0
2025-09-06T20:47:00Z,2025-09-06T21:00:00Z,2025-09-06,45,N,26109,21451.0
2025-09-06T21:17:00Z,2025-09-06T21:30:00Z,2025-09-06,46,N,25394,20586.0
2025-09-06T21:47:00Z,2025-09-06T22:00:00Z,2025-09-06,47,N,24500,19272.0
2025-09-06T22:17:00Z,2025-09-06T22:30:00Z,2025-09-06,48,N,23778,18700.0
2025-09-06T22:47:00Z,2025-09-06T23:00:00Z,2025-09-07,1,N,24333,18000.0
2025-09-06T23:17:00Z,2025-09-06T23:30:00Z,2025-09-07,2,N,24017,17650.0
2025-09-06T23:47:00Z,2025-09-07T00:00:00Z,2025-09-07,3,N,22874,17315.0
2025-09-06T23:47:00Z,2025-09-07T00:00:00Z,2025-09-07,3,N,22874,17315.0
2025-09-07T00:16:00Z,2025-09-07T00:30:00Z,2025-09-07,4,N,22693,17000.0
2025-09-07T00:47:00Z,2025-09-07T01:00:00Z,2025-09-07,5,N,22298,16655.0
2025-09-07T01:16:00Z,2025-09-07T01:30:00Z,2025-09-07,6,N,21977,16334.0
2025-09-07T01:47:00Z,2025-09-07T02:00:00Z,2025-09-07,7,N,21639,
2025-09-07T02:16:00Z,2025-09-07T02:30:00Z,2025-09-07,8,N,21477,15958.0
2025-09-07T02:46:00Z,2025-09-07T03:00:00Z,2025-09-07,9,N,21740,15543.0
2025-09-07T03:16:00Z,2025-09-07T03:30:00Z,2025-09-07,10,N,21655,15432.0
2025-09-07T03:46:00Z,2025-09-07T04:00:00Z,2025-09-07,11,N,20667,15270.0
2025-09-07T04:16:00Z,2025-09-07T04:30:00Z,2025-09-07,12,N,20760,15496.0
2025-09-07T04:47:00Z,2025-09-07T05:00:00Z,2025-09-07,13,N,21498,16000.0
2025-09-07T05:16:00Z,2025-09-07T05:30:00Z,2025-09-07,14,N,21821,16323.0
2025-09-07T05:46:00Z,2025-09-07T06:00:00Z,2025-09-07,15,N,22233,17134.0
2025-09-07T06:16:00Z,2025-09-07T06:30:00Z,2025-09-07,16,N,22826,17600.0
2025-09-07T06:46:00Z,2025-09-07T07:00:00Z,2025-09-07,17,N,22639,18676.0
2025-09-07T07:16:00Z,2025-09-07T07:30:00Z,2025-09-07,18,N,23515,19374.0
2025-09-07T07:16:00Z,2025-09-07T08:00:00Z,2025-09-07,19,N,23512,19941.0
2025-09-07T08:16:00Z,2025-09-07T08:30:00Z,2025-09-07,20,N,23862,20100.0
2025-09-07T08:46:00Z,2025-09-07T09:00:00Z,2025-09-07,21,N,23687,20000.0
2025-09-07T09:16:00Z,2025-09-07T09:30:00Z,2025-09-07,22,N,23503,19801.0
2025-09-07T09:46:00Z,2025-09-07T10:00:00Z,2025-09-07,23,N,23493,19918.0
2025-09-07T10:16:00Z,2025-09-07T10:30:00Z,2025-09-07,24,N,23680,20100.0
2025-09-07T10:47:00Z,2025-09-07T11:00:00Z,2025-09-07,25,N,23923,20500.0
2025-09-07T11:17:00Z,2025-09-07T11:30:00Z,2025-09-07,26,N,23679,20257.0
2025-09-07T11:47:00Z,2025-09-07T12:00:00Z,2025-09-07,27,N,23635,20215.0
2025-09-07T12:17:00Z,2025-09-07T12:30:00Z,2025-09-07,28,N,23612,20194.0
2025-09-07T12:47:00Z,2025-09-07T13:00:00Z,2025-09-07,29,N,23465,20000.0
2025-09-07T13:17:00Z,2025-09-07T13:30:00Z,2025-09-07,30,N,23775,20310.0
2025-09-07T13:47:00Z,2025-09-07T14:00:00Z,2025-09-07,31,N,23980,20895.0
2025-09-07T14:17:00Z,2025-09-07T14:30:00Z,2025-09-07,32,N,24901,21937.0
2025-09-07T14:47:00Z,2025-09-07T15:00:00Z,2025-09-07,33,N,25622,23318.0
2025-09-07T15:17:00Z,2025-09-07T15:30:00Z,2025-09-07,34,N,26630,24626.0
2025-09-07T15:47:00Z,2025-09-07T16:00:00Z,2025-09-07,35,N,28620,26329.0
2025-09-07T16:17:00Z,2025-09-07T16:30:00Z,2025-09-07,36,N,28910,26600.0
2025-09-07T16:47:00Z,2025-09-07T17:00:00Z,2025-09-07,37,N,28603,26406.0
2025-09-07T17:17:00Z,2025-09-07T17:30:00Z,2025-09-07,38,N,27938,25620.0
2025-09-07T17:47:00Z,2025-09-07T18:00:00Z,2025-09-07,39,N,28254,25650.0
2025-09-07T18:17:00Z,2025-09-07T18:30:00Z,2025-09-07,40,N,28839,26224.0
2025-09-07T18:47:00Z,2025-09-07T19:00:00Z,2025-09-07,41,N,28992,26600.0
2025-09-07T19:17:00Z,2025-09-07T19:30:00Z,2025-09-07,42,N,28629,26237.0
2025-09-07T19:47:00Z,2025-09-07T20:00:00Z,2025-09-07,43,N,27056,25063.0
2025-09-07T20:17:00Z,2025-09-07T20:30:00Z,2025-09-07,44,N,26214,24221.0
2025-09-07T20:47:00Z,2025-09-07T21:00:00Z,2025-09-07,45,N,25883,23600.0
2025-09-07T21:17:00Z,2025-09-07T21:30:00Z,2025-09-07,46,N,24782,22499.0
2025-09-07T21:47:00Z,2025-09-07T22:00:00Z,2025-09-07,47,N,23597,21169.0
2025-09-07T22:17:00Z,2025-09-07T22:30:00Z,2025-09-07,48,N,22626,20300.0
2025-09-07T22:47:00Z,2025-09-07T23:00:00Z,2025-09-08,1,N,22607,19900.0
2025-09-07T23:16:00Z,2025-09-07T23:30:00Z,2025-09-08,2,N,22274,19581.0
2025-09-07T23:46:00Z,2025-09-08T00:00:00Z,2025-09-08,3,N,21794,19400.0
2025-09-08T00:16:00Z,2025-09-08T00:30:00Z,2025-09-08,4,N,21516,19300.0
2025-09-08T00:46:00Z,2025-09-08T01:00:00Z,2025-09-08,5,N,21535,19185.0
2025-09-08T01:16:00Z,2025-09-08T01:30:00Z,2025-09-08,6,N,21049,18694.0
2025-09-08T01:46:00Z,2025-09-08T02:00:00Z,2025-09-08,7,N,20609,18398.0
2025-09-08T02:16:00Z,2025-09-08T02:30:00Z,2025-09-08,8,N,20400,18369.0
2025-09-08T02:46:00Z,2025-09-08T03:00:00Z,2025-09-08,9,N,19867,18173.0
2025-09-08T03:16:00Z,2025-09-08T03:30:00Z,2025-09-08,10,N,19754,18100.0
2025-09-08T03:46:00Z,2025-09-08T04:00:00Z,2025-09-08,11,N,20403,18484.0
2025-09-08T04:16:00Z,2025-09-08T04:30:00Z,2025-09-08,12,N,21325,19381.0
2025-09-08T04:46:00Z,2025-09-08T05:00:00Z,2025-09-08,13,N,22947,21374.0
2025-09-08T05:16:00Z,2025-09-08T05:30:00Z,2025-09-08,14,N,24428,22798.0
2025-09-08T05:46:00Z,2025-09-08T06:00:00Z,2025-09-08,15,N,26617,24948.0
2025-09-08T06:16:00Z,2025-09-08T06:30:00Z,2025-09-08,16,N,27865,26100.0
2025-09-08T06:46:00Z,2025-09-08T07:00:00Z,2025-09-08,17,N,28209,26300.0
2025-09-08T07:16:00Z,2025-09-08T07:30:00Z,2025-09-08,18,N,27988,26091.0
2025-09-08T07:16:00Z,2025-09-08T08:00:00Z,2025-09-08,19,N,27571,25601.0
2025-09-08T08:16:00Z,2025-09-08T08:30:00Z,2025-09-08,20,N,26975,25116.0
2025-09-08T08:46:00Z,2025-09-08T09:00:00Z,2025-09-08,21,N,25891,24367.0
2025-09-08T09:16:00Z,2025-09-08T09:30:00Z,2025-09-08,22,N,24622,23268.0
2025-09-08T09:46:00Z,2025-09-08T10:00:00Z,2025-09-08,23,N,24274,22939.0
2025-09-08T10:16:00Z,2025-09-08T10:30:00Z,2025-09-08,24,N,23840,22404.0
2025-09-08T10:47:00Z,2025-09-08T11:00:00Z,2025-09-08,25,N,23751,22200.0
2025-09-08T11:17:00Z,2025-09-08T11:30:00Z,2025-09-08,26,N,23582,22024.0
2025-09-08T11:47:00Z,2025-09-08T12:00:00Z,2025-09-08,27,N,23170,21669.0
2025-09-08T12:17:00Z,2025-09-08T12:30:00Z,2025-09-08,28,N,23143,21568.0
2025-09-08T12:47:00Z,2025-09-08T13:00:00Z,2025-09-08,29,N,23241,21842.0
2025-09-08T13:17:00Z,2025-09-08T13:30:00Z,2025-09-08,30,N,23223,21852.0
2025-09-08T13:47:00Z,2025-09-08T14:00:00Z,2025-09-08,31,N,23557,21653.0
2025-09-08T14:17:00Z,2025-09-08T14:30:00Z,2025-09-08,32,N,24231,22266.0
2025-09-08T14:47:00Z,2025-09-08T15:00:00Z,2025-09-08,33,N,26792,23516.0
2025-09-08T15:17:00Z,2025-09-08T15:30:00Z,2025-09-08,34,N,28143,24751.0
2025-09-08T15:47:00Z,2025-09-08T16:00:00Z,2025-09-08,35,N,29766,26421.0
2025-09-08T16:17:00Z,2025-09-08T16:30:00Z,2025-09-08,36,N,30925,27640.0
2025-09-08T16:47:00Z,2025-09-08T17:00:00Z,2025-09-08,37,N,31501,28156.0
2025-09-08T17:17:00Z,2025-09-08T17:30:00Z,2025-09-08,38,N,32770,29300.0
2025-09-08T17:47:00Z,2025-09-08T18:00:00Z,2025-09-08,39,N,33116,29500.0
2025-09-08T18:17:00Z,2025-09-08T18:30:00Z,2025-09-08,40,N,32993,29349.0
2025-09-08T18:47:00Z,2025-09-08T19:00:00Z,2025-09-08,41,N,31982,28941.0
2025-09-08T19:17:00Z,2025-09-08T19:30:00Z,2025-09-08,42,N,31576,28562.0
2025-09-08T19:47:00Z,2025-09-08T20:00:00Z,2025-09-08,43,N,30619,27595.0
2025-09-08T20:17:00Z,2025-09-08T20:30:00Z,2025-09-08,44,N,29081,26125.0
2025-09-08T20:47:00Z,2025-09-08T21:00:00Z,2025-09-08,45,N,27184,24648.0
2025-09-08T21:17:00Z,2025-09-08T21:30:00Z,2025-09-08,46,N,25673,23419.0
2025-09-08T21:47:00Z,2025-09-08T22:00:00Z,2025-09-08,47,N,25133,22205.0
2025-09-08T22:17:00Z,2025-09-08T22:30:00Z,2025-09-08,48,N,24628,21700.0
2025-09-08T22:46:00Z,2025-09-08T23:00:00Z,2025-09-09,1,N,24810,21600.0
2025-09-08T23:16:00Z,2025-09-08T23:30:00Z,2025-09-09,2,N,24254,21044.0
2025-09-08T23:46:00Z,2025-09-09T00:00:00Z,2025-09-09,3,N,23962,20600.0
2025-09-09T00:16:00Z,2025-09-09T00:30:00Z,2025-09-09,4,N,23762,20400.0
2025-09-09T00:46:00Z,2025-09-09T01:00:00Z,2025-09-09,5,N,22986,20079.0
2025-09-09T01:16:00Z,2025-09-09T01:30:00Z,2025-09-09,6,N,22449,19542.0
